frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
512,  0,  17.033,  0.93,  1, 0.00, 0.00, 0.62, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.74, 0.00, 0.40, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
513,  0,  17.067,  0.93,  1, 0.00, 0.00, 0.57, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.72, 0.00, 0.41, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
514,  0,  17.100,  0.93,  1, 0.00, 0.00, 0.61, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.77, 0.00, 0.45, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
515,  0,  17.133,  0.93,  1, 0.00, 0.00, 0.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.81, 0.00, 0.54, 0.11, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
516,  0,  17.167,  0.93,  1, 0.02, 0.00, 0.68, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.76, 0.00, 0.54, 0.13, 0.00, 0.02, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
517,  0,  17.200,  0.93,  1, 0.02, 0.00, 0.64, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.71, 0.01, 0.54, 0.07, 0.00, 0.04, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
518,  0,  17.233,  0.93,  1, 0.02, 0.00, 0.68, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.69, 0.01, 0.47, 0.03, 0.00, 0.04, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
519,  0,  17.267,  0.93,  1, 0.00, 0.00, 0.59, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.72, 0.01, 0.44, 0.06, 0.00, 0.02, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
520,  0,  17.300,  0.93,  1, 0.00, 0.00, 0.65, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.76, 0.00, 0.43, 0.06, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
521,  0,  17.333,  0.93,  1, 0.00, 0.00, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.78, 0.00, 0.45, 0.12, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
522,  0,  17.367,  0.93,  1, 0.00, 0.00, 0.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.75, 0.00, 0.47, 0.05, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
523,  0,  17.400,  0.93,  1, 0.00, 0.00, 0.66, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.79, 0.00, 0.48, 0.05, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
524,  0,  17.433,  0.93,  1, 0.00, 0.00, 0.71, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.88, 0.00, 0.43, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
525,  0,  17.467,  0.93,  1, 0.00, 0.00, 0.67, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.88, 0.00, 0.41, 0.09, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
526,  0,  17.500,  0.98,  1, 0.00, 0.00, 0.67, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.77, 0.02, 0.39, 0.16, 0.00, 0.00, 0.07, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
527,  0,  17.533,  0.98,  1, 0.00, 0.00, 0.64, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.65, 0.02, 0.39, 0.11, 0.00, 0.01, 0.10, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
528,  0,  17.567,  0.93,  1, 0.05, 0.00, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.64, 0.02, 0.42, 0.17, 0.00, 0.01, 0.06, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
529,  0,  17.600,  0.93,  1, 0.05, 0.00, 0.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.67, 0.00, 0.45, 0.15, 0.00, 0.01, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
530,  0,  17.633,  0.93,  1, 0.05, 0.00, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.69, 0.00, 0.43, 0.24, 0.00, 0.06, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
531,  0,  17.667,  0.93,  1, 0.00, 0.00, 0.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.79, 0.00, 0.50, 0.26, 0.00, 0.06, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
532,  0,  17.700,  0.93,  1, 0.00, 0.00, 0.61, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.88, 0.00, 0.54, 0.27, 0.00, 0.06, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
533,  0,  17.733,  0.93,  1, 0.00, 0.00, 0.64, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.89, 0.00, 0.58, 0.22, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
534,  0,  17.767,  0.98,  1, 0.00, 0.00, 0.63, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.82, 0.00, 0.52, 0.18, 0.00, 0.02, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
535,  0,  17.800,  0.93,  1, 0.00, 0.00, 0.64, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.80, 0.00, 0.50, 0.15, 0.00, 0.02, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
536,  0,  17.833,  0.93,  1, 0.00, 0.00, 0.60, 0.02, 0.00, 0.00, 0.00, 0.01, 0.00, 0.80, 0.00, 0.59, 0.11, 0.00, 0.02, 0.01, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
537,  0,  17.867,  0.93,  1, 0.00, 0.00, 0.63, 0.02, 0.00, 0.00, 0.00, 0.01, 0.00, 0.86, 0.00, 0.63, 0.14, 0.00, 0.03, 0.02, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
538,  0,  17.900,  0.98,  1, 0.00, 0.00, 0.61, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.82, 0.00, 0.59, 0.15, 0.00, 0.06, 0.02, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
539,  0,  17.933,  0.93,  1, 0.00, 0.00, 0.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.79, 0.00, 0.48, 0.16, 0.00, 0.10, 0.04, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
540,  0,  17.967,  0.93,  1, 0.00, 0.00, 0.66, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.67, 0.00, 0.41, 0.13, 0.00, 0.07, 0.02, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
541,  0,  18.000,  0.93,  1, 0.00, 0.00, 0.66, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.67, 0.00, 0.43, 0.18, 0.00, 0.04, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
542,  0,  18.033,  0.98,  1, 0.02, 0.00, 0.64, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.73, 0.00, 0.45, 0.21, 0.00, 0.01, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
543,  0,  18.067,  0.98,  1, 0.09, 0.00, 0.67, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.77, 0.00, 0.49, 0.25, 0.00, 0.01, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
544,  0,  18.100,  0.93,  1, 0.09, 0.00, 0.73, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.70, 0.00, 0.46, 0.23, 0.00, 0.03, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
545,  0,  18.133,  0.98,  1, 0.14, 0.00, 0.78, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.69, 0.00, 0.50, 0.18, 0.00, 0.02, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
546,  0,  18.167,  0.93,  1, 0.09, 0.00, 0.81, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.70, 0.00, 0.54, 0.08, 0.00, 0.03, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
547,  0,  18.200,  0.98,  1, 0.10, 0.00, 0.80, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.78, 0.00, 0.48, 0.06, 0.00, 0.01, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
548,  0,  18.233,  0.98,  1, 0.03, 0.00, 0.72, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.74, 0.00, 0.44, 0.07, 0.00, 0.01, 0.05, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
549,  0,  18.267,  0.93,  1, 0.05, 0.00, 0.69, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.78, 0.00, 0.45, 0.07, 0.00, 0.02, 0.01, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
550,  0,  18.300,  0.93,  1, 0.04, 0.00, 0.65, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.77, 0.00, 0.60, 0.06, 0.00, 0.02, 0.07, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
551,  0,  18.333,  0.93,  1, 0.04, 0.00, 0.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.76, 0.00, 0.68, 0.08, 0.00, 0.02, 0.07, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
552,  0,  18.367,  0.93,  1, 0.00, 0.00, 0.59, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.69, 0.00, 0.74, 0.08, 0.00, 0.00, 0.09, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
553,  0,  18.400,  0.93,  1, 0.00, 0.00, 0.66, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.62, 0.00, 0.68, 0.04, 0.00, 0.02, 0.02, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
554,  0,  18.433,  0.93,  1, 0.00, 0.00, 0.66, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.62, 0.00, 0.64, 0.02, 0.00, 0.02, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
555,  0,  18.467,  0.98,  1, 0.00, 0.00, 0.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.63, 0.00, 0.61, 0.02, 0.00, 0.02, 0.06, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
556,  0,  18.500,  0.98,  1, 0.00, 0.00, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.70, 0.00, 0.65, 0.02, 0.00, 0.00, 0.06, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
557,  0,  18.533,  0.98,  1, 0.02, 0.00, 0.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.72, 0.00, 0.68, 0.04, 0.00, 0.00, 0.06, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
558,  0,  18.567,  0.98,  1, 0.05, 0.00, 0.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.74, 0.00, 0.69, 0.09, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
559,  0,  18.600,  0.93,  1, 0.06, 0.00, 0.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.71, 0.00, 0.62, 0.09, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
560,  0,  18.633,  0.93,  1, 0.04, 0.00, 0.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.67, 0.00, 0.63, 0.06, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
561,  0,  18.667,  0.93,  1, 0.01, 0.00, 0.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.68, 0.04, 0.66, 0.01, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
562,  0,  18.700,  0.98,  1, 0.00, 0.00, 0.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.72, 0.09, 0.76, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
563,  0,  18.733,  0.98,  1, 0.00, 0.00, 0.72, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.71, 0.09, 0.77, 0.00, 0.00, 0.02, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
564,  0,  18.767,  0.93,  1, 0.01, 0.00, 0.77, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.63, 0.05, 0.70, 0.00, 0.00, 0.02, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
565,  0,  18.800,  0.98,  1, 0.03, 0.00, 0.72, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.54, 0.00, 0.62, 0.00, 0.00, 0.02, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
566,  0,  18.833,  0.93,  1, 0.04, 0.00, 0.80, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.61, 0.00, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
567,  0,  18.867,  0.93,  1, 0.03, 0.00, 0.78, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.63, 0.00, 0.55, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
568,  0,  18.900,  0.93,  1, 0.01, 0.00, 0.83, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.70, 0.00, 0.59, 0.06, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
569,  0,  18.933,  0.98,  1, 0.00, 0.00, 0.82, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.66, 0.02, 0.61, 0.06, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
570,  0,  18.967,  0.98,  1, 0.00, 0.00, 0.82, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.61, 0.02, 0.66, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
571,  0,  19.000,  0.98,  1, 0.00, 0.00, 0.87, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.68, 0.02, 0.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
572,  0,  19.033,  0.93,  1, 0.01, 0.00, 0.84, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.74, 0.00, 0.62, 0.00, 0.00, 0.02, 0.00, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
573,  0,  19.067,  0.98,  1, 0.01, 0.00, 0.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.82, 0.00, 0.63, 0.00, 0.00, 0.02, 0.00, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
574,  0,  19.100,  0.93,  1, 0.01, 0.00, 0.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.75, 0.00, 0.59, 0.02, 0.00, 0.02, 0.00, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
575,  0,  19.133,  0.98,  1, 0.01, 0.00, 0.83, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 0.75, 0.00, 0.63, 0.03, 0.00, 0.00, 0.05, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
576,  0,  19.167,  0.98,  1, 0.06, 0.00, 0.77, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 0.77, 0.04, 0.60, 0.12, 0.00, 0.00, 0.05, 0.37, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
577,  0,  19.200,  0.98,  1, 0.13, 0.00, 0.80, 0.08, 0.00, 0.00, 0.02, 0.00, 0.00, 0.68, 0.04, 0.53, 0.12, 0.00, 0.05, 0.05, 0.76, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
578,  0,  19.233,  0.98,  1, 0.21, 0.00, 0.80, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.66, 0.04, 0.55, 0.25, 0.00, 0.05, 0.00, 1.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
579,  0,  19.267,  0.98,  1, 0.21, 0.00, 0.95, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.62, 0.00, 0.55, 0.17, 0.00, 0.07, 0.00, 0.79, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
580,  0,  19.300,  0.93,  1, 0.14, 0.00, 0.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.70, 0.01, 0.73, 0.15, 0.00, 0.02, 0.00, 0.39, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
581,  0,  19.333,  0.98,  1, 0.05, 0.00, 0.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.61, 0.07, 0.70, 0.01, 0.00, 0.02, 0.00, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
582,  0,  19.367,  0.93,  1, 0.00, 0.00, 0.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.64, 0.11, 0.79, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
