frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
286,  0,  9.500,  0.93,  1, 0.80, 1.36, 0.00, 0.00, 0.00, 0.72, 0.02, 0.00, 0.00, 0.20, 1.63, 1.70, 0.00, 0.00, 0.00, 0.30, 0.02, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
287,  0,  9.533,  0.93,  1, 0.86, 1.30, 0.00, 0.00, 0.00, 0.74, 0.02, 0.00, 0.00, 0.19, 1.69, 1.74, 0.00, 0.00, 0.00, 0.37, 0.02, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
288,  0,  9.567,  0.93,  1, 0.82, 1.41, 0.00, 0.00, 0.00, 0.74, 0.01, 0.00, 0.00, 0.17, 1.70, 1.79, 0.00, 0.00, 0.00, 0.43, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
289,  0,  9.600,  0.93,  1, 0.79, 1.49, 0.00, 0.00, 0.00, 0.68, 0.00, 0.00, 0.01, 0.13, 1.72, 1.72, 0.00, 0.00, 0.00, 0.33, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
290,  0,  9.633,  0.98,  1, 0.76, 1.50, 0.00, 0.00, 0.00, 0.44, 0.00, 0.00, 0.02, 0.08, 1.75, 1.75, 0.00, 0.00, 0.00, 0.31, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
291,  0,  9.667,  0.98,  1, 0.71, 1.40, 0.00, 0.00, 0.00, 0.33, 0.00, 0.00, 0.07, 0.02, 1.84, 1.87, 0.00, 0.00, 0.00, 0.25, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
292,  0,  9.700,  0.98,  1, 0.63, 1.27, 0.00, 0.00, 0.00, 0.39, 0.00, 0.00, 0.10, 0.00, 1.90, 2.00, 0.00, 0.07, 0.00, 0.26, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
293,  0,  9.733,  0.98,  1, 0.53, 1.26, 0.00, 0.00, 0.00, 0.48, 0.00, 0.00, 0.11, 0.00, 1.97, 2.03, 0.00, 0.07, 0.00, 0.23, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
294,  0,  9.767,  0.98,  1, 0.46, 1.04, 0.00, 0.00, 0.00, 0.50, 0.00, 0.00, 0.06, 0.00, 2.07, 1.98, 0.00, 0.08, 0.00, 0.19, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
295,  0,  9.800,  0.98,  1, 0.40, 0.87, 0.00, 0.00, 0.00, 0.47, 0.00, 0.00, 0.03, 0.00, 2.09, 1.96, 0.00, 0.04, 0.00, 0.19, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
296,  0,  9.833,  0.98,  1, 0.37, 0.71, 0.00, 0.00, 0.00, 0.63, 0.00, 0.00, 0.03, 0.00, 2.05, 1.95, 0.00, 0.14, 0.00, 0.12, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
297,  0,  9.867,  0.98,  1, 0.30, 0.75, 0.00, 0.00, 0.00, 0.59, 0.00, 0.00, 0.05, 0.00, 2.04, 1.99, 0.00, 0.24, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
298,  0,  9.900,  0.98,  1, 0.28, 0.81, 0.00, 0.00, 0.00, 0.44, 0.00, 0.00, 0.09, 0.00, 2.02, 1.95, 0.00, 0.32, 0.00, 0.10, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
299,  0,  9.933,  0.98,  1, 0.28, 0.81, 0.00, 0.00, 0.00, 0.39, 0.00, 0.00, 0.12, 0.01, 2.08, 1.97, 0.00, 0.39, 0.00, 0.20, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
300,  0,  9.967,  0.98,  1, 0.33, 0.95, 0.00, 0.00, 0.00, 0.48, 0.00, 0.00, 0.18, 0.01, 2.00, 2.01, 0.00, 0.41, 0.00, 0.26, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
301,  0,  10.000,  0.98,  1, 0.35, 1.06, 0.00, 0.00, 0.00, 0.61, 0.00, 0.00, 0.24, 0.02, 1.95, 2.13, 0.00, 0.44, 0.00, 0.38, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
302,  0,  10.033,  0.98,  1, 0.31, 1.00, 0.00, 0.00, 0.00, 0.75, 0.00, 0.00, 0.26, 0.04, 1.83, 2.11, 0.00, 0.37, 0.00, 0.33, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
303,  0,  10.067,  0.98,  1, 0.24, 0.82, 0.00, 0.00, 0.01, 0.92, 0.00, 0.00, 0.30, 0.12, 1.88, 2.04, 0.00, 0.29, 0.00, 0.24, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
304,  0,  10.100,  0.98,  1, 0.14, 0.78, 0.00, 0.00, 0.01, 0.94, 0.00, 0.00, 0.31, 0.11, 1.90, 2.00, 0.00, 0.19, 0.00, 0.16, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
305,  0,  10.133,  0.98,  1, 0.13, 0.93, 0.00, 0.00, 0.01, 0.78, 0.00, 0.00, 0.31, 0.08, 1.96, 2.05, 0.00, 0.10, 0.00, 0.16, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
306,  0,  10.167,  0.98,  1, 0.19, 1.03, 0.00, 0.00, 0.00, 0.62, 0.00, 0.00, 0.29, 0.00, 1.91, 2.08, 0.00, 0.08, 0.00, 0.22, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
307,  0,  10.200,  0.98,  1, 0.31, 1.04, 0.00, 0.00, 0.00, 0.69, 0.00, 0.00, 0.20, 0.00, 2.05, 2.03, 0.00, 0.06, 0.00, 0.18, 0.12, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
308,  0,  10.233,  0.98,  1, 0.41, 1.00, 0.00, 0.00, 0.00, 0.85, 0.00, 0.00, 0.17, 0.00, 2.08, 2.00, 0.00, 0.04, 0.00, 0.19, 0.12, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
309,  0,  10.267,  0.98,  1, 0.48, 1.12, 0.00, 0.00, 0.00, 0.83, 0.00, 0.00, 0.13, 0.05, 2.16, 2.02, 0.00, 0.11, 0.00, 0.15, 0.12, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
310,  0,  10.300,  0.98,  1, 0.45, 1.19, 0.00, 0.00, 0.00, 0.77, 0.00, 0.00, 0.15, 0.05, 2.09, 2.04, 0.00, 0.24, 0.00, 0.14, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
311,  0,  10.333,  0.98,  1, 0.45, 1.32, 0.00, 0.00, 0.00, 0.77, 0.00, 0.00, 0.16, 0.05, 2.09, 2.05, 0.00, 0.36, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
312,  0,  10.367,  0.98,  1, 0.39, 1.24, 0.00, 0.00, 0.00, 0.84, 0.00, 0.00, 0.15, 0.00, 1.99, 2.09, 0.00, 0.33, 0.00, 0.19, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
313,  0,  10.400,  0.98,  1, 0.33, 1.08, 0.00, 0.00, 0.00, 0.76, 0.00, 0.00, 0.15, 0.00, 2.04, 2.14, 0.00, 0.32, 0.00, 0.23, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
314,  0,  10.433,  0.98,  1, 0.23, 0.86, 0.00, 0.00, 0.00, 0.70, 0.00, 0.00, 0.17, 0.00, 2.09, 2.12, 0.00, 0.29, 0.00, 0.24, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
315,  0,  10.467,  0.98,  1, 0.20, 0.78, 0.00, 0.00, 0.00, 0.75, 0.00, 0.00, 0.23, 0.00, 2.16, 2.05, 0.00, 0.32, 0.00, 0.16, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
316,  0,  10.500,  0.98,  1, 0.24, 0.85, 0.00, 0.00, 0.00, 0.91, 0.00, 0.00, 0.26, 0.00, 2.20, 2.05, 0.00, 0.36, 0.00, 0.15, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
317,  0,  10.533,  0.98,  1, 0.21, 0.85, 0.00, 0.00, 0.00, 0.73, 0.00, 0.00, 0.21, 0.00, 2.20, 2.12, 0.00, 0.37, 0.00, 0.21, 0.06, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
318,  0,  10.567,  0.98,  1, 0.14, 0.79, 0.00, 0.00, 0.00, 0.63, 0.00, 0.00, 0.16, 0.00, 2.17, 2.19, 0.00, 0.39, 0.00, 0.19, 0.06, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
319,  0,  10.600,  0.98,  1, 0.03, 0.65, 0.00, 0.00, 0.00, 0.74, 0.00, 0.00, 0.13, 0.00, 2.15, 2.17, 0.00, 0.30, 0.00, 0.18, 0.06, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
320,  0,  10.633,  0.98,  1, 0.00, 0.56, 0.00, 0.00, 0.00, 0.95, 0.00, 0.00, 0.10, 0.00, 2.20, 2.12, 0.00, 0.25, 0.00, 0.13, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
321,  0,  10.667,  0.98,  1, 0.00, 0.54, 0.00, 0.00, 0.00, 0.93, 0.00, 0.00, 0.05, 0.02, 2.31, 2.12, 0.00, 0.12, 0.00, 0.18, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
322,  0,  10.700,  0.98,  1, 0.00, 0.45, 0.00, 0.00, 0.00, 0.73, 0.00, 0.00, 0.01, 0.04, 2.37, 2.19, 0.00, 0.05, 0.00, 0.25, 0.09, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
323,  0,  10.733,  0.93,  1, 0.00, 0.45, 0.00, 0.00, 0.00, 0.53, 0.00, 0.01, 0.00, 0.04, 2.26, 2.09, 0.00, 0.00, 0.00, 0.32, 0.11, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
324,  0,  10.767,  0.93,  1, 0.00, 0.55, 0.00, 0.00, 0.00, 0.58, 0.00, 0.02, 0.00, 0.10, 2.07, 2.04, 0.00, 0.06, 0.00, 0.31, 0.20, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
325,  0,  10.800,  0.93,  1, 0.00, 0.62, 0.00, 0.00, 0.00, 0.66, 0.00, 0.02, 0.00, 0.27, 1.82, 1.85, 0.00, 0.12, 0.00, 0.26, 0.12, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
326,  0,  10.833,  0.93,  1, 0.00, 0.62, 0.00, 0.00, 0.00, 0.87, 0.00, 0.01, 0.00, 0.43, 1.70, 1.77, 0.00, 0.17, 0.00, 0.19, 0.09, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
327,  0,  10.867,  0.93,  1, 0.00, 0.57, 0.00, 0.00, 0.04, 0.93, 0.00, 0.11, 0.11, 0.63, 1.56, 1.51, 0.00, 0.11, 0.00, 0.14, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
328,  0,  10.900,  0.93,  1, 0.00, 0.50, 0.00, 0.00, 0.16, 1.01, 0.00, 0.34, 0.24, 0.82, 1.41, 1.31, 0.09, 0.05, 0.00, 0.15, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
329,  0,  10.933,  0.93,  1, 0.00, 0.48, 0.00, 0.00, 0.32, 1.08, 0.00, 0.61, 0.41, 1.13, 1.17, 1.21, 0.10, 0.00, 0.01, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
330,  0,  10.967,  0.93,  1, 0.00, 0.46, 0.00, 0.00, 0.46, 1.20, 0.00, 0.79, 0.48, 1.33, 1.05, 1.21, 0.15, 0.00, 0.03, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
331,  0,  11.000,  0.93,  1, 0.00, 0.47, 0.00, 0.00, 0.46, 1.16, 0.00, 0.84, 0.48, 1.42, 0.93, 1.20, 0.15, 0.00, 0.15, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
332,  0,  11.033,  0.93,  1, 0.00, 0.53, 0.00, 0.00, 0.39, 1.10, 0.00, 0.78, 0.42, 1.39, 0.89, 1.15, 0.21, 0.00, 0.30, 0.15, 0.01, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
333,  0,  11.067,  0.93,  1, 0.00, 0.59, 0.00, 0.00, 0.31, 0.98, 0.00, 0.70, 0.35, 1.40, 0.84, 1.17, 0.21, 0.04, 0.34, 0.18, 0.01, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
334,  0,  11.100,  0.93,  1, 0.00, 0.66, 0.00, 0.00, 0.27, 0.91, 0.00, 0.59, 0.32, 1.34, 0.83, 1.19, 0.13, 0.05, 0.34, 0.24, 0.02, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
335,  0,  11.133,  0.93,  1, 0.00, 0.64, 0.00, 0.00, 0.28, 0.83, 0.00, 0.49, 0.31, 1.29, 0.86, 1.25, 0.06, 0.05, 0.36, 0.24, 0.02, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
336,  0,  11.167,  0.93,  1, 0.00, 0.57, 0.00, 0.00, 0.31, 0.83, 0.00, 0.41, 0.32, 1.14, 0.86, 1.24, 0.00, 0.02, 0.52, 0.32, 0.02, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
337,  0,  11.200,  0.93,  1, 0.00, 0.51, 0.00, 0.00, 0.32, 0.84, 0.00, 0.37, 0.30, 1.10, 0.86, 1.15, 0.10, 0.01, 0.66, 0.27, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
338,  0,  11.233,  0.93,  1, 0.00, 0.33, 0.00, 0.00, 0.32, 0.80, 0.00, 0.37, 0.26, 1.05, 0.82, 1.10, 0.20, 0.02, 0.77, 0.25, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
339,  0,  11.267,  0.93,  1, 0.00, 0.16, 0.00, 0.00, 0.30, 0.75, 0.00, 0.39, 0.19, 1.11, 0.76, 0.99, 0.34, 0.05, 0.79, 0.27, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
340,  0,  11.300,  0.93,  1, 0.00, 0.06, 0.00, 0.00, 0.27, 0.71, 0.00, 0.41, 0.13, 1.14, 0.66, 1.01, 0.40, 0.13, 0.73, 0.35, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
341,  0,  11.333,  0.93,  1, 0.00, 0.06, 0.00, 0.00, 0.26, 0.75, 0.00, 0.37, 0.08, 1.23, 0.57, 0.98, 0.46, 0.20, 0.64, 0.37, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
342,  0,  11.367,  0.93,  1, 0.00, 0.09, 0.00, 0.00, 0.25, 0.70, 0.00, 0.37, 0.06, 1.24, 0.54, 1.01, 0.42, 0.27, 0.64, 0.30, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
343,  0,  11.400,  0.93,  1, 0.00, 0.07, 0.00, 0.00, 0.26, 0.58, 0.00, 0.34, 0.02, 1.26, 0.55, 1.06, 0.38, 0.28, 0.67, 0.31, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
344,  0,  11.433,  0.93,  1, 0.00, 0.07, 0.00, 0.00, 0.25, 0.45, 0.00, 0.35, 0.02, 1.19, 0.58, 1.07, 0.37, 0.34, 0.72, 0.35, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
345,  0,  11.467,  0.93,  1, 0.00, 0.04, 0.00, 0.00, 0.27, 0.50, 0.00, 0.39, 0.00, 1.08, 0.56, 1.06, 0.30, 0.33, 0.67, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
346,  0,  11.500,  0.93,  1, 0.00, 0.12, 0.00, 0.00, 0.30, 0.64, 0.00, 0.44, 0.00, 1.03, 0.54, 1.06, 0.24, 0.32, 0.59, 0.38, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
347,  0,  11.533,  0.93,  1, 0.00, 0.12, 0.00, 0.00, 0.32, 0.76, 0.00, 0.50, 0.01, 1.01, 0.48, 1.04, 0.18, 0.31, 0.59, 0.35, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
348,  0,  11.567,  0.93,  1, 0.00, 0.08, 0.00, 0.00, 0.35, 0.75, 0.00, 0.50, 0.03, 1.11, 0.38, 1.04, 0.25, 0.33, 0.58, 0.33, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
349,  0,  11.600,  0.93,  1, 0.00, 0.00, 0.00, 0.00, 0.31, 0.79, 0.00, 0.50, 0.02, 1.26, 0.37, 1.08, 0.31, 0.34, 0.54, 0.29, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
350,  0,  11.633,  0.88,  1, 0.00, 0.00, 0.00, 0.00, 0.34, 0.84, 0.00, 0.50, 0.02, 1.38, 0.41, 1.13, 0.38, 0.32, 0.39, 0.31, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
351,  0,  11.667,  0.88,  1, 0.00, 0.02, 0.00, 0.00, 0.36, 0.88, 0.01, 0.44, 0.05, 1.40, 0.42, 1.19, 0.44, 0.36, 0.34, 0.25, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
352,  0,  11.700,  0.88,  1, 0.00, 0.02, 0.00, 0.00, 0.46, 0.86, 0.04, 0.48, 0.12, 1.44, 0.35, 1.17, 0.48, 0.34, 0.31, 0.21, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
353,  0,  11.733,  0.93,  1, 0.00, 0.02, 0.00, 0.00, 0.52, 0.74, 0.15, 0.47, 0.14, 1.40, 0.16, 1.08, 0.47, 0.25, 0.53, 0.19, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
354,  0,  11.767,  0.93,  1, 0.00, 0.00, 0.00, 0.00, 0.53, 0.71, 0.28, 0.52, 0.10, 1.40, 0.10, 0.95, 0.49, 0.09, 0.77, 0.25, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
355,  0,  11.800,  0.93,  1, 0.00, 0.00, 0.00, 0.00, 0.50, 0.73, 0.35, 0.53, 0.08, 1.41, 0.01, 0.88, 0.44, 0.00, 0.94, 0.28, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
356,  0,  11.833,  0.93,  1, 0.00, 0.00, 0.00, 0.00, 0.46, 0.66, 0.33, 0.59, 0.08, 1.45, 0.01, 0.87, 0.44, 0.05, 0.80, 0.27, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
